Ticker,year,month,H_value,Price
DLR,2020,3,0.01923600733324651,138.91
DLR,2020,4,-0.025467116820657616,149.49001
DLR,2020,5,0.1798679827675895,143.56
DLR,2020,6,0.06027876919768023,142.11
DLR,2020,7,0.07031483876809813,160.53999
DLR,2020,8,0.13663082667323803,155.64999
DLR,2020,9,0.0898395681994516,146.75999
DLR,2020,10,-0.14852226557531145,144.3
DLR,2020,11,0.0701524998896268,134.75
DLR,2020,12,0.2960767085144392,139.50999
DLR,2021,1,0.27760924933314807,143.95
DLR,2021,2,0.3616043654183447,134.73
DLR,2021,3,0.20306916185585322,140.84
DLR,2021,4,0.07380052230452361,154.31
DLR,2021,5,0.08446152657521563,151.56
DLR,2021,6,0.06635843683296316,150.46001
DLR,2021,7,-0.08325353687006547,154.16
DLR,2021,8,-0.09430858904441264,163.91
DLR,2021,9,-0.06832915543881857,144.45
DLR,2021,10,0.051988250753210376,157.81
DLR,2021,11,0.24352461429650069,167.74001
DLR,2021,12,-0.07678861580355646,176.87
DLR,2022,1,0.200369397964217,149.23
DLR,2022,2,0.24457631233698834,134.92
DLR,2022,3,0.14516771503943884,141.8
DLR,2022,4,0.05097751054813567,146.12
DLR,2022,5,0.21930981218748782,139.59
DLR,2022,6,0.1453653024058852,129.83
DLR,2022,7,0.07208092673940061,132.45
DLR,2022,8,0.0918835912649837,123.63
DLR,2022,9,0.17200690699184382,99.18
DLR,2022,10,0.08197869266260477,100.25
DLR,2022,11,0.19941139884592077,112.46
DLR,2022,12,0.18317176563334098,100.27
DLR,2023,1,0.09327832146021932,114.62
DLR,2023,2,0.039189687075135204,104.23
DLR,2023,3,-0.04377210474094613,98.31
DLR,2023,4,0.03968041669863556,99.15
DLR,2023,5,0.08080683969214532,102.46
DLR,2023,6,0.27896183176363565,113.87
DLR,2023,7,0.2643352058821243,124.62
DLR,2023,8,0.15063045406497583,131.72
DUK,2010,1,0.413753819930085,16.53
DUK,2010,2,0.07985617882364682,16.35
DUK,2010,3,0.1477527431926428,16.32
DUK,2010,4,0.19680577884330977,16.78
DUK,2010,5,0.08582923776888671,15.96
DUK,2010,6,0.12407561200786338,16.0
DUK,2010,7,0.36739907522576776,17.1
DUK,2010,8,0.3583787756607536,17.18
DUK,2010,9,0.2825578727935849,17.71
DUK,2010,10,0.03139094822131599,18.21
DUK,2010,11,0.2299251233527779,17.55
DUK,2010,12,0.37517712457212277,17.81
DUK,2011,1,0.3682140141791449,17.88
DUK,2011,2,0.3116965113078246,17.99
DUK,2011,3,0.34235293577315384,18.15
DUK,2011,4,0.0637529101880663,18.65
DUK,2011,5,0.13610465315367698,18.75
DUK,2011,6,0.2748808384203334,18.83
DUK,2011,7,0.5877709758455121,18.6
DUK,2011,8,0.2663728125144909,18.91
DUK,2011,9,0.04928658262280211,19.99
DUK,2011,10,0.1706330265831062,20.42
DUK,2011,11,0.2592899083319621,20.85
DUK,2011,12,0.4434486441423977,22.0
DUK,2012,1,0.48167770241145363,21.31
DUK,2012,2,0.472304273545356,20.92
DUK,2012,3,0.1829948736392476,21.01
DUK,2012,4,0.40094170709095367,21.43
DUK,2012,5,0.2423509581866932,21.98
DUK,2012,6,0.37838145854290156,23.06
DUK,2012,7,0.40383600944617576,67.78
DUK,2012,8,0.17454342716300877,64.78
DUK,2012,9,0.18765127062143563,64.79
DUK,2012,10,0.19589979064715782,65.69
DUK,2012,11,0.16581152502096566,63.82
DUK,2012,12,0.25161152854570157,63.8
DUK,2013,1,0.20693087299339444,68.74
DUK,2013,2,0.19001235935841745,69.25
DUK,2013,3,0.1315888857324757,72.59
DUK,2013,4,0.14533805053946935,75.2
DUK,2013,5,0.19431407121361524,66.93
DUK,2013,6,0.09679965778999802,67.5
DUK,2013,7,0.15637295937062745,71.0
DUK,2013,8,0.1011403233030967,65.6
DUK,2013,9,0.06596418335320933,66.78
DUK,2013,10,0.09986535604706036,71.73
DUK,2013,11,0.14837203018158907,69.96
DUK,2013,12,0.021002515318148642,69.01
DUK,2014,1,-0.05110055116743336,70.62
DUK,2014,2,0.04979963738709431,70.88
DUK,2014,3,-0.046595546674572184,71.22
DUK,2014,4,0.05241572826831309,74.49
DUK,2014,5,0.09174511893397555,71.08
DUK,2014,6,0.16196085983645456,74.19
DUK,2014,7,0.49411856048131875,72.13
DUK,2014,8,0.1512535087264259,73.99
DUK,2014,9,0.14471857411254013,74.77
DUK,2014,10,0.016176867419822702,82.15
DUK,2014,11,0.19630678539658347,80.9
DUK,2014,12,0.12150863687447636,83.54
DUK,2015,1,0.15445200703549664,87.14
DUK,2015,2,0.12061842837185419,78.55
DUK,2015,3,0.07409849023191953,76.78
DUK,2015,4,0.0913214208454116,77.57
DUK,2015,5,0.07630022705314157,75.73
DUK,2015,6,0.18617010003707143,70.62
DUK,2015,7,0.18701539360756325,74.22
DUK,2015,8,0.10452651943852227,70.91
DUK,2015,9,0.049689336930472026,71.94
DUK,2015,10,0.18427762135822323,71.47
DUK,2015,11,0.09629091895784071,67.76
DUK,2015,12,0.017868185306384274,71.39
DUK,2016,1,0.04549225193610145,75.3
DUK,2016,2,0.10802802327433252,74.28
DUK,2016,3,0.09998621737261341,80.68
DUK,2016,4,0.16493107397815293,78.78
DUK,2016,5,0.15388174049147924,78.23
DUK,2016,6,0.11196003265024235,85.79
DUK,2016,7,0.20686164316507583,85.59
DUK,2016,8,0.09738054054904667,79.66
DUK,2016,9,0.12367280260688529,80.04
DUK,2016,10,0.16503228617830737,80.02
DUK,2016,11,0.12355244821124087,73.77
DUK,2016,12,0.1835774062212952,77.62
DUK,2017,1,0.11974829086603833,78.54
DUK,2017,2,0.14044169594299022,82.55
DUK,2017,3,0.20728418355082537,82.01
DUK,2017,4,0.13786005135016127,82.5
DUK,2017,5,0.15942487157954027,85.68
DUK,2017,6,0.12061984870406497,83.59
DUK,2017,7,0.10268415668453157,85.12
DUK,2017,8,0.019785800097790563,87.3
DUK,2017,9,0.03660886663196388,83.92
DUK,2017,10,0.06653815942850436,88.31
DUK,2017,11,0.055862471916768575,89.18
DUK,2017,12,-0.03306819218236235,84.11
DUK,2018,1,0.2309614001401934,78.5
DUK,2018,2,0.20091698167841385,75.34
DUK,2018,3,0.2257422821280596,77.47
DUK,2018,4,0.13600235881731848,80.16
DUK,2018,5,0.18052193761307223,77.16
DUK,2018,6,0.04084825855076604,79.08
DUK,2018,7,0.01839904639842002,81.62
DUK,2018,8,0.1762034241873438,81.24
DUK,2018,9,-0.05070116312087003,80.02
DUK,2018,10,0.009146260537651904,82.63
DUK,2018,11,0.15481023309344397,88.57
DUK,2018,12,0.08586576685211539,86.3
DUK,2019,1,0.009818385778762293,87.78
DUK,2019,2,0.07514174742170816,89.66
DUK,2019,3,-0.009566537495241806,90.0
DUK,2019,4,0.02527144688097366,91.12
DUK,2019,5,0.03912259945208985,85.61
DUK,2019,6,0.1267876260956456,88.24
DUK,2019,7,0.06412001741158498,86.72
DUK,2019,8,0.061398799094646385,92.74
DUK,2019,9,0.07840010902192648,95.86
DUK,2019,10,0.03268766412498163,94.26
DUK,2019,11,0.07045089918410204,88.17
DUK,2019,12,-0.02742534436200386,91.21
DUK,2020,1,0.03897921339729649,97.63
DUK,2020,2,0.11125254816840797,91.7
DUK,2020,3,-0.09963131852197143,80.88
DUK,2020,4,0.21894014542235157,84.66
DUK,2020,5,0.14610356654960846,85.63
DUK,2020,6,0.11079521520428583,79.89
DUK,2020,7,0.2551092072601919,84.74
DUK,2020,8,0.24164966187155426,80.34
DUK,2020,9,0.0867186883089622,88.56
DUK,2020,10,0.5969121633270439,92.11
DUK,2020,11,0.3566955273913662,92.66
DUK,2020,12,0.026655752661083002,91.56
DUK,2021,1,0.1820171175123108,94.0
DUK,2021,2,0.13962517637602834,85.59
DUK,2021,3,0.05099812426894634,96.53
DUK,2021,4,0.11232083426672655,100.69
DUK,2021,5,0.3364250587595702,100.22
DUK,2021,6,0.2483384677530281,98.72
DUK,2021,7,0.146912744219049,105.11
DUK,2021,8,0.08640687044740841,104.66
DUK,2021,9,0.04710931246149773,97.59
DUK,2021,10,0.1730625557569795,102.01
DUK,2021,11,0.08783117220249397,97.01
DUK,2021,12,0.08742537770619987,104.9
DUK,2022,1,0.08960670005036873,105.06
DUK,2022,2,0.08396305060695747,100.41
DUK,2022,3,-0.006359115969223114,111.66
DUK,2022,4,0.11347455012690497,110.16
DUK,2022,5,0.13461386108587053,112.52
DUK,2022,6,0.07602404197459538,107.21
DUK,2022,7,0.03292909367316148,109.93
DUK,2022,8,0.10464390314745486,106.91
DUK,2022,9,0.12871774015266,93.02
DUK,2022,10,0.21276576034434305,93.18
DUK,2022,11,0.12379501358216013,99.93
DUK,2022,12,0.08542850710213472,102.99
DUK,2023,1,0.10633317026860623,102.45
DUK,2023,2,0.10813508967352188,94.26
DUK,2023,3,0.04447041810736397,96.47
DUK,2023,4,0.06704629493610367,98.88
DUK,2023,5,0.15446544041172847,89.29
DUK,2023,6,0.08355025575785129,89.74
DUK,2023,7,0.07355001923762516,93.62
DUK,2023,8,0.10008082001598895,88.8
EA,2011,12,0.671311519805656,20.6
EA,2012,1,0.5861598692324651,18.575
EA,2012,2,0.3527360780296417,16.335
EA,2012,3,0.46190091621874957,16.485
EA,2012,4,0.24266756308855514,15.38
EA,2012,5,0.2703064749180408,13.62
EA,2012,6,0.2678296295599106,12.35
EA,2012,7,0.2119830841893045,11.02
EA,2012,8,0.5100199487699997,13.33
EA,2012,9,0.5638313602991336,12.69
EA,2012,10,0.30201877244254033,12.35
EA,2012,11,0.43019768796527513,14.81
EA,2012,12,0.6976307385966252,14.52
EA,2013,1,0.43135239023648503,15.73
EA,2013,2,0.3311582136593354,17.53
EA,2013,3,0.4001118825482818,17.7
EA,2013,4,0.26913887533313824,17.61
EA,2013,5,0.3589228458622746,22.99
EA,2013,6,0.24588883529308564,22.99
EA,2013,7,0.1980101400424819,26.12
EA,2013,8,0.28306431287041656,26.64
EA,2013,9,0.1731636171348119,25.55
EA,2013,10,0.12566257888202387,26.25
EA,2013,11,0.13934034203471554,22.17
EA,2013,12,0.28031758992695016,22.94
EA,2014,1,0.2664724396949348,26.4
EA,2014,2,0.2240723146636172,28.59
EA,2014,3,0.08832258519255158,29.01
EA,2014,4,0.18888041430181837,28.3
EA,2014,5,0.06286170937351224,35.13
EA,2014,6,-0.05484551509394434,35.87
EA,2014,7,0.10825643814962492,33.6
EA,2014,8,0.013478522303195243,37.84
EA,2014,9,-0.03293567318499654,35.61
EA,2014,10,-0.22811760721156552,40.97
EA,2014,11,0.18137555823715917,43.93
EA,2014,12,-0.12526457028949584,47.015
EA,2015,1,0.0003460286279377306,54.86
EA,2015,2,0.06428051767466458,57.18
EA,2015,3,0.026624738081273077,58.815
EA,2015,4,0.15590237514902436,58.09
EA,2015,5,0.04189170287404531,62.755
EA,2015,6,-0.04538389991741391,66.5
EA,2015,7,-0.08179341303813553,71.55
EA,2015,8,-0.02640896159798632,66.15
EA,2015,9,-0.03991753492410045,67.75
EA,2015,10,-0.03250880279217488,72.07
EA,2015,11,-0.11383132798103819,67.79
EA,2015,12,-0.1505492459114458,68.72
EA,2016,1,-0.15936826288568792,64.545
EA,2016,2,-0.015157671188542724,64.24
EA,2016,3,0.1035991247448575,66.11
EA,2016,4,0.07406715066083522,61.85
EA,2016,5,0.029876662207119476,76.75
EA,2016,6,0.11700581908528282,75.76
EA,2016,7,0.08010837502721202,76.32
EA,2016,8,0.11366833594020707,81.23
EA,2016,9,-0.04104013245134911,85.4
EA,2016,10,0.1573177744672924,78.52
EA,2016,11,0.20775784033315586,79.24
EA,2016,12,0.17863908217735255,78.76
EA,2017,1,-0.007833516911218131,83.43
EA,2017,2,0.043994523616742734,86.5
EA,2017,3,0.10149264414985501,89.52
EA,2017,4,-0.00924904236410822,94.82
EA,2017,5,0.08361059128590345,113.33
EA,2017,6,0.04471990045459656,105.72
EA,2017,7,0.08666627711710607,116.74
EA,2017,8,0.05723875770773477,121.5
EA,2017,9,0.026916379401095102,118.06
EA,2017,10,0.03907175771436313,119.6
EA,2017,11,-0.1254635082780203,106.35
EA,2017,12,-0.04462376463085242,105.06
EA,2018,1,0.10767577359117335,126.96
EA,2018,2,0.0763608954669895,123.7
EA,2018,3,-0.07107949183669679,121.24
EA,2018,4,0.06768209880992931,117.98
EA,2018,5,-0.00033050358798359264,130.91
EA,2018,6,0.11932760718393487,141.02
EA,2018,7,0.08918599640382853,128.75
EA,2018,8,0.2184200404406198,113.41
EA,2018,9,0.16428678098027172,120.49
EA,2018,10,0.0379334998601491,90.98
EA,2018,11,0.026703805970592638,84.07
EA,2018,12,-0.07885529521647375,78.91
EA,2019,1,0.07507377145133726,92.24
EA,2019,2,-0.031440169957074306,95.78
EA,2019,3,0.04972839989729333,101.63
EA,2019,4,0.06606042840476442,94.65
EA,2019,5,-0.01599986908861981,93.08
EA,2019,6,0.0689215006928783,101.26
EA,2019,7,0.08923271519293154,92.5
EA,2019,8,-0.027669461012157625,93.68
EA,2019,9,0.11612702766134715,97.82
EA,2019,10,0.17532511118318037,96.4
EA,2019,11,0.29415278025577185,101.01
EA,2019,12,0.3015151445728603,107.51
EA,2020,1,0.4024974521322016,107.92
EA,2020,2,0.2047176597804438,101.37
EA,2020,3,-0.2236944077901825,100.17
EA,2020,4,-0.2067072455644642,114.26
EA,2020,5,0.06792146086530235,122.88
EA,2020,6,-0.019438043071678995,132.05
EA,2020,7,-0.12084332179338902,141.62
EA,2020,8,0.02885676286460666,139.47
EA,2020,9,-0.25831686639764834,130.41
EA,2020,10,-0.04834377033865778,119.83
EA,2020,11,-0.06294188477454354,127.75
EA,2020,12,0.07547942164185391,143.60001
EA,2021,1,-0.001743329238044566,143.2
EA,2021,2,-0.08623421890696828,133.97
EA,2021,3,-0.14510565970089226,135.37
EA,2021,4,-0.08076917792635976,142.08
EA,2021,5,-0.018897050764329685,142.92999
EA,2021,6,-0.06365527292146726,143.83
EA,2021,7,0.078311297453649,143.96001
EA,2021,8,0.024240554777926325,145.21001
EA,2021,9,0.0835330971242518,142.25
EA,2021,10,0.013183131368494437,140.25
EA,2021,11,0.1888175524163852,124.22
EA,2021,12,0.07338173407821241,131.89999
EA,2022,1,0.1254415438593026,132.66
EA,2022,2,0.1986713020197055,130.09
EA,2022,3,0.1055580276396676,126.51
EA,2022,4,0.15652543124881307,118.05
EA,2022,5,0.15429767042802994,138.64999
EA,2022,6,0.19525473024613693,121.65
EA,2022,7,0.23485904052784598,131.23
EA,2022,8,0.18973490783074123,126.87
EA,2022,9,0.1653576758493254,115.71
EA,2022,10,0.5771030131602943,125.96
EA,2022,11,0.2622981046004342,130.78
EA,2022,12,0.19953273614239117,122.18
EA,2023,1,0.27773998713051457,128.67999
EA,2023,2,0.22409634439031745,110.94
EA,2023,3,0.16249084032196698,120.45
EA,2023,4,0.13973349507376592,127.28
EA,2023,5,0.18695346327236734,128.0
EA,2023,6,0.29661319337185926,129.7
EA,2023,7,0.3825635082143758,136.35001
EA,2023,8,0.25275195801183176,119.98
ECL,2010,1,0.4967331554593449,43.9
ECL,2010,2,0.31369260964066575,42.14
ECL,2010,3,0.1408719715663952,43.95
ECL,2010,4,0.07674491443237089,48.84
ECL,2010,5,-0.037583988274455866,47.23
ECL,2010,6,0.07176154998620468,44.91
ECL,2010,7,0.1458224248463753,48.91
ECL,2010,8,0.1007647623642081,47.4
ECL,2010,9,0.12192896366111491,50.74
ECL,2010,10,0.002726380662648352,49.32
ECL,2010,11,0.3264030808735858,47.81
ECL,2010,12,-0.271389378835913,50.42
ECL,2011,1,0.14581289498473218,49.69
ECL,2011,2,0.28905816850238936,48.64
ECL,2011,3,0.05055698122283113,51.02
ECL,2011,4,0.15280756398837259,52.76
ECL,2011,5,0.23379253932203195,54.88
ECL,2011,6,-0.23303878777513423,56.38
ECL,2011,7,0.5114808266639683,50.0
ECL,2011,8,-0.09750450393514369,53.6
ECL,2011,9,0.2225905897798591,48.89
ECL,2011,10,0.15542524435660598,53.84
ECL,2011,11,0.19879536475570644,57.02
ECL,2011,12,-0.04641260485703388,57.81
ECL,2012,1,0.4262032035325328,60.44
ECL,2012,2,0.20919484908582198,60.0
ECL,2012,3,0.2984869324712945,61.72
ECL,2012,4,0.4316962170442067,63.69
ECL,2012,5,0.3772971536339251,63.21
ECL,2012,6,-0.07651046625729886,68.53
ECL,2012,7,0.1453915018320289,65.45
ECL,2012,8,-0.02927175580975541,64.03
ECL,2012,9,0.11192795460067102,64.81
ECL,2012,10,0.21392197426680093,69.6
ECL,2012,11,-0.027125951627538905,72.08
ECL,2012,12,0.2742903943154127,71.9
ECL,2013,1,0.2846399113908201,72.4
ECL,2013,2,0.5053090968748021,76.55
ECL,2013,3,0.1890211430442304,80.18
ECL,2013,4,0.09633687900972743,84.62
ECL,2013,5,0.13714734804682738,84.47
ECL,2013,6,0.07793786133903403,85.19
ECL,2013,7,0.11021122547287265,92.14
ECL,2013,8,0.02080954643529924,91.35
ECL,2013,9,0.3087644961390133,98.76
ECL,2013,10,0.16359267995700566,106.0
ECL,2013,11,-0.03525117623413209,107.17
ECL,2013,12,0.09183312344650077,104.27
ECL,2014,1,0.1252250589197278,100.54
ECL,2014,2,0.07546485887491775,107.75
ECL,2014,3,0.07105230875932483,107.99
ECL,2014,4,-0.05506231490429248,104.64
ECL,2014,5,-0.002735308313432954,109.19
ECL,2014,6,0.42322793681333293,111.34
ECL,2014,7,0.09392054752092135,108.53
ECL,2014,8,0.5009256827675898,114.82
ECL,2014,9,-0.013447853950134057,114.83
ECL,2014,10,-0.03016763726536996,111.23
ECL,2014,11,0.04654911780868877,108.95
ECL,2014,12,0.09139049255435748,104.52
ECL,2015,1,-0.05323658227740723,103.77
ECL,2015,2,-0.09375754700411826,115.54
ECL,2015,3,-0.048834132561684014,114.38
ECL,2015,4,0.04196508781122778,111.98
ECL,2015,5,0.026443163189718587,114.65
ECL,2015,6,-0.05260859437949708,113.07
ECL,2015,7,-0.02438131241856939,115.81
ECL,2015,8,-0.16966959847557805,109.14
ECL,2015,9,0.1500621285879922,109.72
ECL,2015,10,-0.006284537124405697,120.35
ECL,2015,11,-0.010423921884377439,119.16
ECL,2015,12,-0.013610535688995956,114.38
ECL,2016,1,-0.13078083726294212,107.87
ECL,2016,2,-0.07090656161889612,102.55
ECL,2016,3,0.11188056355534522,111.52
ECL,2016,4,0.09901176704876943,114.98
ECL,2016,5,-0.06793495497062366,117.24
ECL,2016,6,-0.06044942751082745,118.6
ECL,2016,7,0.06663745206693047,118.38
ECL,2016,8,0.33891641771689485,123.05
ECL,2016,9,-0.03500914637258951,121.72
ECL,2016,10,0.1438097850984701,114.17
ECL,2016,11,0.15132766453271357,116.73
ECL,2016,12,0.2676141943385098,117.22
ECL,2017,1,-0.06063570293323561,120.13
ECL,2017,2,-0.13522785048747868,123.97
ECL,2017,3,0.06554768289745613,125.34
ECL,2017,4,0.1034364452961432,129.09
ECL,2017,5,0.22644524490518814,132.84
ECL,2017,6,0.2750727622801961,132.75
ECL,2017,7,0.11945551145643814,131.67
ECL,2017,8,0.025013991286484242,133.3
ECL,2017,9,0.0810261469469002,128.61
ECL,2017,10,0.18328968894822378,130.66
ECL,2017,11,0.1383727665570395,135.92
ECL,2017,12,0.08046103210265312,134.17999
ECL,2018,1,0.06157559889141791,137.67999
ECL,2018,2,-0.07678512781394697,130.45
ECL,2018,3,0.06974980669898768,137.07001
ECL,2018,4,0.00804447500261451,144.77
ECL,2018,5,0.06965344133206772,142.61
ECL,2018,6,0.11440214723583378,140.33
ECL,2018,7,0.20701177404202395,140.7
ECL,2018,8,0.09759322932483797,150.48
ECL,2018,9,-0.0731897946877744,156.78
ECL,2018,10,0.024039591291817188,153.14999
ECL,2018,11,-0.23756242060740845,160.49001
ECL,2018,12,0.02975066295784045,147.35001
ECL,2019,1,-0.18128353992300608,158.17
ECL,2019,2,-0.19058900179890695,168.91
ECL,2019,3,-0.017705790554924845,176.53999
ECL,2019,4,-0.13996869095047204,184.08
ECL,2019,5,0.0005524530615648032,184.09
ECL,2019,6,-0.0885572941359263,197.44
ECL,2019,7,0.06896252937911462,201.73
ECL,2019,8,0.16305053028077623,206.31
ECL,2019,9,0.054147301191335595,198.03999
ECL,2019,10,-0.14600466853585684,192.07001
ECL,2019,11,-0.08352717566195954,186.67
ECL,2019,12,0.057706689237629546,192.99001
ECL,2020,1,-0.09547684483101208,196.11
ECL,2020,2,-0.17030951008956277,180.45
ECL,2020,3,-0.18086201715211725,155.83
ECL,2020,4,-0.23174237699270273,193.5
ECL,2020,5,-0.09493864823239369,212.58
ECL,2020,6,0.11507106021483851,198.95
ECL,2020,7,-0.061138486670633777,187.08
ECL,2020,8,-0.007885613994684801,197.08
ECL,2020,9,0.06586661040123819,199.84
ECL,2020,10,0.4880943174759388,183.59
ECL,2020,11,0.509095036186409,222.14999
ECL,2020,12,0.049719207758082765,216.36
ECL,2021,1,-0.15216833636017343,204.50999
ECL,2021,2,-0.008470383548508601,209.36
ECL,2021,3,0.0971048764388246,214.07001
ECL,2021,4,0.26183734341787496,224.12
ECL,2021,5,-0.01279064206832706,215.08
ECL,2021,6,-0.2403761807325454,205.97
ECL,2021,7,-0.16821621439552578,220.83
ECL,2021,8,-0.03322548875831182,225.36
ECL,2021,9,0.17007138773449096,208.62
ECL,2021,10,0.12354224936424203,222.22
ECL,2021,11,-0.13846798803631902,221.47
ECL,2021,12,-0.10579949967255121,234.59
ECL,2022,1,-0.0293223200510347,189.45
ECL,2022,2,0.10468872625350059,176.25999
ECL,2022,3,0.2559162046371509,176.56
ECL,2022,4,0.19136679016903485,169.34
ECL,2022,5,0.05985556757366339,163.91
ECL,2022,6,0.07319293570973318,153.75999
ECL,2022,7,0.08434677406107409,165.17
ECL,2022,8,-0.009256507854931621,163.83
ECL,2022,9,0.09526123576150808,144.42
ECL,2022,10,0.2855975880776336,157.07001
ECL,2022,11,0.4604579935482914,149.83
ECL,2022,12,0.2233998969893062,145.56
ECL,2023,1,0.24630778038586967,154.83
ECL,2023,2,0.1382095024133058,159.37
ECL,2023,3,0.11036238670895358,165.53
ECL,2023,4,0.15533632251064802,167.84
ECL,2023,5,0.2741492363371007,165.05
ECL,2023,6,0.24556784188121863,186.69
ECL,2023,7,0.24115627031679415,183.14
ECL,2023,8,0.15192867568907836,183.81
EOG,2010,1,0.19248533240663546,90.42
EOG,2010,2,0.3229278416316176,94.05
EOG,2010,3,0.32547607109366,92.94
EOG,2010,4,0.4991836542291617,112.12
EOG,2010,5,0.09191335026976699,104.84
EOG,2010,6,-0.020763133890336592,98.37
EOG,2010,7,0.17377948628115766,97.5
EOG,2010,8,0.2739368223375782,86.87
EOG,2010,9,0.6732731004612987,92.97
EOG,2010,10,0.5963802470902266,95.72
EOG,2010,11,0.6360210441051565,88.95
EOG,2010,12,0.429812718745888,91.41
EOG,2011,1,0.3421205264611461,106.39
EOG,2011,2,0.4961473665023669,112.31
EOG,2011,3,0.39113042962216843,118.51
EOG,2011,4,0.2712649928963698,113.05
EOG,2011,5,0.244412527024982,109.14
EOG,2011,6,0.08321072318895585,104.55
EOG,2011,7,0.16392409364177712,102.0
EOG,2011,8,0.17174739284844057,92.59
EOG,2011,9,0.1479613222193593,71.01
EOG,2011,10,0.12756750966465502,89.43
EOG,2011,11,0.20862224297661106,103.74
EOG,2011,12,0.22713907967979752,98.51
EOG,2012,1,0.30056904458362455,106.14
EOG,2012,2,0.42686659058378035,113.86
EOG,2012,3,0.5031958513646878,111.1
EOG,2012,4,0.6056057589494167,109.81
EOG,2012,5,0.579526870888852,99.3
EOG,2012,6,0.2918867094769874,90.11
EOG,2012,7,0.322161287746281,98.01
EOG,2012,8,0.3841408326553789,108.3
EOG,2012,9,0.3328330466147609,112.05
EOG,2012,10,0.31350294503519427,116.49
EOG,2012,11,0.3997307362350522,117.62
EOG,2012,12,0.40494431927127233,120.79
EOG,2013,1,0.33463424016045284,124.98
EOG,2013,2,0.5403918213959242,125.71
EOG,2013,3,0.2619536183382639,128.07001
EOG,2013,4,0.3681708700234935,121.16
EOG,2013,5,0.47158284915038706,129.10001
EOG,2013,6,0.2348045543474862,131.67999
EOG,2013,7,0.25024880015592377,145.49001
EOG,2013,8,0.41963450941123476,157.05
EOG,2013,9,0.21235219184776882,169.28
EOG,2013,10,0.15528159232867123,178.39999
EOG,2013,11,0.4088195477779319,165.0
EOG,2013,12,0.5950263105248679,167.84
EOG,2014,1,0.5503126382771226,165.24001
EOG,2014,2,0.37495110251169017,189.42
EOG,2014,3,0.19687793762468267,196.17
EOG,2014,4,0.15349498064985984,98.0
EOG,2014,5,0.20538604170538702,105.8
EOG,2014,6,0.18808895165163397,116.86
EOG,2014,7,0.08079938579790344,109.44
EOG,2014,8,0.22685368074425075,109.88
EOG,2014,9,0.3173181961303551,99.02
EOG,2014,10,-0.033722484420554706,95.05
EOG,2014,11,0.00832904139140265,86.72
EOG,2014,12,-0.05373578413004596,92.07
EOG,2015,1,-0.08865961931745528,89.03
EOG,2015,2,0.04260758873640824,89.72
EOG,2015,3,0.10464811463656636,91.69
EOG,2015,4,0.17082533842051864,98.95
EOG,2015,5,0.037233947669555255,88.69
EOG,2015,6,0.2633846009062013,87.55
EOG,2015,7,0.18781996075605767,77.19
EOG,2015,8,0.09598528973877725,78.31
EOG,2015,9,0.13739711505201924,72.8
EOG,2015,10,0.08872973242585838,85.85
EOG,2015,11,0.1963547068847673,83.43
EOG,2015,12,0.2733531883542699,70.79
EOG,2016,1,0.0031621590743550958,71.02
EOG,2016,2,0.07334732458399011,64.74
EOG,2016,3,0.13972051765722243,72.58
EOG,2016,4,0.008164066837400546,82.62
EOG,2016,5,0.1416749840265251,81.36
EOG,2016,6,0.06604396969073457,83.42
EOG,2016,7,0.11334545806885785,81.7
EOG,2016,8,0.2101534297498783,88.49
EOG,2016,9,0.11228646295512142,96.71
EOG,2016,10,0.14899834955277846,90.42
EOG,2016,11,0.16007881126097084,102.52
EOG,2016,12,0.3051160856739496,101.1
EOG,2017,1,0.2817469734036362,101.58
EOG,2017,2,0.3235463002307213,96.99
EOG,2017,3,0.11108058413846673,97.55
EOG,2017,4,0.002121426772325793,92.5
EOG,2017,5,0.20015764165885852,90.31
EOG,2017,6,0.2608874931828055,90.52
EOG,2017,7,0.15733718206797523,95.14
EOG,2017,8,0.04750971386941956,84.99
EOG,2017,9,0.13698387124265515,96.74
EOG,2017,10,0.314429914300797,99.87
EOG,2017,11,0.1703812513220399,102.32
EOG,2017,12,0.26543292396023394,107.91
EOG,2018,1,0.31275552328626605,115.0
EOG,2018,2,0.09416737936677824,101.42
EOG,2018,3,0.038546142848351034,105.27
EOG,2018,4,0.17192331089949062,118.17
EOG,2018,5,0.16044461397194085,117.81
EOG,2018,6,0.11759531389937666,124.43
EOG,2018,7,0.191817262415446,128.94
EOG,2018,8,0.11353300962410132,118.23
EOG,2018,9,0.05588250856454957,127.57
EOG,2018,10,-0.023291942504142522,105.34
EOG,2018,11,-0.054478049075199965,103.31
EOG,2018,12,-0.07331273361268978,87.21
EOG,2019,1,-0.02557381129336576,99.2
EOG,2019,2,-0.10857292037053931,94.0
EOG,2019,3,-0.10439712900530448,95.18
EOG,2019,4,0.03690177066423402,96.05
EOG,2019,5,-0.031004672093836127,81.88
EOG,2019,6,0.09217300549635629,93.16
EOG,2019,7,0.20354043935131355,85.85
EOG,2019,8,-0.021968429291803523,74.19
EOG,2019,9,0.1174741218274977,74.22
EOG,2019,10,0.13920707569859053,69.31
EOG,2019,11,0.39416526064013246,70.9
EOG,2019,12,0.2900902798192532,83.76
EOG,2020,1,0.15830585881492037,72.91
EOG,2020,2,0.1283980404107981,63.26
EOG,2020,3,-0.3400604148515009,35.92
EOG,2020,4,0.03150012586647551,47.51
