date,Realized_H,ticker,price
2015-04-30,0.027890795427778656,AAPL,125.15
2015-05-29,0.0033029205098685354,AAPL,130.28
2015-06-30,0.010630699245443406,AAPL,125.425
2015-07-31,0.1194463337655318,AAPL,121.3
2015-08-31,0.5542223234121496,AAPL,112.76
2015-09-30,0.055518101439362255,AAPL,110.3
2015-10-30,0.01169373636554856,AAPL,119.5
2015-11-30,0.02460917443120512,AAPL,118.3
2015-12-31,0.027586556591657402,AAPL,105.26
2016-01-29,0.02408477962248403,AAPL,97.34
2016-02-29,-0.0025788094856751508,AAPL,96.69
2016-03-31,0.01960372157594201,AAPL,108.99
2016-04-29,0.014569891083601464,AAPL,93.74
2016-05-31,0.014103857093523606,AAPL,99.86
2016-06-30,0.058724842142187116,AAPL,95.6
2016-07-29,0.016437819475779353,AAPL,104.21
2016-08-31,0.007084010045774343,AAPL,106.1
2016-09-30,0.03596836347522001,AAPL,113.05
2016-10-31,0.056513108359943554,AAPL,113.54
2016-11-30,0.0980477854407584,AAPL,110.52
2016-12-30,0.028464016191194735,AAPL,115.82
2017-01-31,0.025358951115281258,AAPL,121.35
2017-02-28,0.0337236760935059,AAPL,136.99001
2017-03-31,0.02733342862070652,AAPL,143.66
2017-04-28,0.039948340047142414,AAPL,143.64999
2017-05-31,0.10534278812982334,AAPL,152.75999
2017-06-30,0.20474764163333947,AAPL,144.02
2017-07-31,0.03439884565346166,AAPL,148.73
2017-08-31,0.07021062050287546,AAPL,164.0
2017-09-29,0.2762392497991487,AAPL,154.12
2017-10-31,0.03033488019589063,AAPL,169.03999
2017-11-30,0.08690052514921999,AAPL,171.85001
2017-12-29,0.054304674840649075,AAPL,169.23
2018-01-31,0.060008194472461536,AAPL,167.42999
2018-02-28,0.10462502671144373,AAPL,178.12
2018-03-29,0.01649679840123838,AAPL,167.78
2018-04-30,0.0693250266976011,AAPL,165.25999
2018-05-31,0.031620519300587464,AAPL,186.87
2018-06-29,0.017899333193947885,AAPL,185.11
2018-07-31,0.02720303528049607,AAPL,190.28999
2018-08-31,0.06004739863313069,AAPL,227.63
2018-09-28,0.07608312346579496,AAPL,225.74001
2018-10-31,0.12129952501388136,AAPL,218.86
2018-11-30,0.15547142940159453,AAPL,178.58
2018-12-31,0.12463755177397877,AAPL,157.74001
2019-01-31,0.04648546107490748,AAPL,166.44
2019-02-28,0.014855755840157383,AAPL,173.14999
2019-03-29,0.03910177190754442,AAPL,189.95
2019-04-30,0.07854411020001567,AAPL,200.67
2019-05-31,0.10722781751907118,AAPL,175.07001
2019-06-28,0.04332792768060599,AAPL,197.92
2019-07-31,0.11160594891209702,AAPL,213.03999
2019-08-30,0.16480393091936607,AAPL,208.74001
2019-09-30,0.17981520991117644,AAPL,223.97
2019-10-31,0.061906538998842825,AAPL,248.75999
2019-11-29,0.05305521020310345,AAPL,267.25
2019-12-31,0.1027162271833989,AAPL,293.64999
2020-01-31,0.062018378867823194,AAPL,309.51001
2020-02-28,0.4316380649329676,AAPL,273.35999
2020-03-31,0.14408695047312953,AAPL,254.28999
2020-04-30,0.03372598858699585,AAPL,293.79999
2020-05-29,0.08309949246741839,AAPL,317.94
2020-06-30,0.010062572979173748,AAPL,364.79999
2020-07-31,0.05540657913164322,AAPL,425.04001
2020-08-31,0.08318973059725447,AAPL,129.03999
2020-09-30,0.04769130375212664,AAPL,115.81
2020-10-30,0.09999111663537058,AAPL,108.86
2020-11-30,0.015162256210867139,AAPL,119.05
2020-12-31,0.04081281855018086,AAPL,132.69
2021-01-29,0.04689116384834377,AAPL,131.96001
2021-02-26,0.07238256199439311,AAPL,121.26
2021-03-31,0.03408226811387587,AAPL,122.15
2021-04-30,0.03461504945381912,AAPL,131.46001
2021-05-28,0.020234105786474627,AAPL,124.61
2021-06-30,0.011182883082537556,AAPL,136.96001
2021-07-30,0.09306813492223949,AAPL,145.86
2021-08-31,0.0275845609328859,AAPL,151.83
2021-09-30,0.07710583336370987,AAPL,141.5
2021-10-29,0.036150105465164464,AAPL,149.8
2021-11-30,0.050670670889744834,AAPL,165.3
2021-12-31,0.051812230081858854,AAPL,177.57001
2022-01-31,0.05254549904198421,AAPL,174.78
2022-02-28,0.057812495776091814,AAPL,165.12
2022-03-31,0.004429908334266451,AAPL,174.61
2022-04-29,0.015481332839439383,AAPL,157.64999
2022-05-31,0.02488666986149014,AAPL,148.84
2022-06-30,0.032251268161115995,AAPL,136.72
2022-07-29,0.03757064754760357,AAPL,162.50999
2022-08-31,0.0051264840638486475,AAPL,157.22
2022-09-30,0.0336581062370838,AAPL,138.2
2022-10-31,0.03313443440374853,AAPL,153.34
2022-11-30,0.021929508235958753,AAPL,148.03
2022-12-30,0.0422534387507429,AAPL,129.92999
2023-01-31,0.03797492200737552,AAPL,144.28999
2023-02-28,0.026745314283966842,AAPL,147.41
2023-03-31,4.860777808707873,AAPL,164.89999
2023-04-28,0.04663165245372787,AAPL,169.67999
2023-05-31,0.04333240200499505,AAPL,177.25
2023-06-30,0.020576597208837383,AAPL,193.97
2023-07-31,0.00836245662348413,AAPL,196.45
2023-08-31,0.05832204711651169,AAPL,187.87
2013-01-31,0.0754307013933889,ABBV,36.69
2013-02-28,0.1328134019344703,ABBV,36.92
2013-03-28,0.025875601352435548,ABBV,40.78
2013-04-30,0.07383725543920852,ABBV,46.05
2013-05-31,0.07648529298690948,ABBV,42.69
2013-06-28,0.16854035517667343,ABBV,41.34
2013-07-31,0.1965822404233794,ABBV,45.48
2013-08-30,0.11382898743921792,ABBV,42.61
2013-09-30,0.04208170111250787,ABBV,44.73
2013-10-31,0.06887542235253463,ABBV,48.45
2013-11-29,0.1051414748674398,ABBV,48.45
2013-12-31,0.10679712968985838,ABBV,52.81
2014-01-31,0.024994342644453812,ABBV,49.23
2014-02-28,0.006863538928284241,ABBV,50.91
2014-03-31,0.013904476979811235,ABBV,51.4
2014-04-30,0.05298008758680684,ABBV,52.08
2014-05-30,0.0488290327331218,ABBV,54.33
2014-06-30,0.070064147315717,ABBV,56.44
2014-07-31,0.32840995503715775,ABBV,52.34
2014-08-29,0.08491331897579915,ABBV,55.28
2014-09-30,0.08153258910865474,ABBV,57.76
2014-10-31,0.20656822122220184,ABBV,63.46
2014-11-28,0.0833870680870399,ABBV,69.2
2014-12-31,0.12970007341259737,ABBV,65.44
2015-01-30,0.04069391096556468,ABBV,60.35
2015-02-27,0.037570733954612114,ABBV,60.5
2015-03-31,0.06429415001225311,ABBV,58.54
2015-04-30,0.03574506069089724,ABBV,64.66
2015-05-29,0.02700102053666688,ABBV,66.59
2015-06-30,0.04453100524804485,ABBV,67.19
2015-07-31,0.12248364312862473,ABBV,70.01
2015-08-31,0.6050388605921245,ABBV,62.41
2015-09-30,0.06066628279391794,ABBV,54.41
2015-10-30,0.40640882970315834,ABBV,59.55
2015-11-30,0.05106583097216223,ABBV,58.15
2015-12-31,0.07252404427733633,ABBV,59.24
2016-01-29,0.10847683125246363,ABBV,54.9
2016-02-29,0.010792098532628075,ABBV,54.61
2016-03-31,0.010681012185861996,ABBV,57.12
2016-04-29,0.05470044171075655,ABBV,61.0
2016-05-31,0.2505415925681289,ABBV,62.93
2016-06-30,0.047770407176868264,ABBV,61.91
2016-07-29,0.06276796431407415,ABBV,66.23
2016-08-31,0.06364451614506059,ABBV,64.1
2016-09-30,0.041679120499929154,ABBV,63.07
2016-10-31,0.12779707629043882,ABBV,55.78
2016-11-30,0.2424767284749635,ABBV,60.8
2016-12-30,0.04878214560564602,ABBV,62.62
2017-01-31,0.19755126993174238,ABBV,61.11
2017-02-28,0.005138416538395082,ABBV,61.84
2017-03-31,0.012644087982179593,ABBV,65.16
2017-04-28,0.18478582972858457,ABBV,65.94
2017-05-31,0.025519870166701188,ABBV,66.02
2017-06-30,0.07811769791516664,ABBV,72.51
2017-07-31,0.14601499182750444,ABBV,69.91
2017-08-31,0.21309043090476382,ABBV,75.3
2017-09-29,0.07549050424457918,ABBV,88.86
2017-10-31,0.22701576378821695,ABBV,90.25
2017-11-30,0.760953224237674,ABBV,96.92
2017-12-29,0.14364888741658344,ABBV,96.71
2018-01-31,0.40899943854069176,ABBV,112.22
2018-02-28,0.39897111704736393,ABBV,115.83
2018-03-29,0.19722821514224353,ABBV,94.65
2018-04-30,0.5437884704057483,ABBV,96.55
2018-05-31,0.16966102861474047,ABBV,98.94
2018-06-29,0.05081398127748948,ABBV,92.65
2018-07-31,0.3526996252714777,ABBV,92.23
2018-08-31,0.0700184979328391,ABBV,95.98
2018-09-28,0.28765810751250165,ABBV,94.58
2018-10-31,0.19807287983392594,ABBV,77.85
2018-11-30,0.6142528790048203,ABBV,94.27
2018-12-31,0.1559571304687892,ABBV,92.19
2019-01-31,0.3855190860890126,ABBV,80.29
2019-02-28,0.11027801762173409,ABBV,79.24
2019-03-29,0.0761385552332009,ABBV,80.59
2019-04-30,0.0992202533833299,ABBV,79.39
2019-05-31,0.19423509077041456,ABBV,76.71
2019-06-28,0.23350245181768897,ABBV,72.72
2019-07-31,0.09823224854649246,ABBV,66.62
2019-08-30,0.06955938248044577,ABBV,65.74
2019-09-30,0.24422024431673428,ABBV,75.72
2019-10-31,0.03218596877582404,ABBV,79.55
2019-11-29,0.12037601144258273,ABBV,87.73
2019-12-31,0.6758345617169013,ABBV,88.54
2020-01-31,0.20361350626725425,ABBV,81.02
2020-02-28,0.22494175516118503,ABBV,85.71
2020-03-31,0.07810333110547656,ABBV,76.19
2020-04-30,0.0067689282926222775,ABBV,82.2
2020-05-29,0.09536143453696168,ABBV,92.67
2020-06-30,0.03917895288323208,ABBV,98.18
2020-07-31,0.05880055163041352,ABBV,94.91
2020-08-31,0.07713045694197002,ABBV,95.77
2020-09-30,0.02804874788329713,ABBV,87.59
2020-10-30,0.0700002830978673,ABBV,85.1
2020-11-30,0.24804549619677702,ABBV,104.58
2020-12-31,0.2046683040922342,ABBV,107.15
2021-01-29,0.049053238260074426,ABBV,102.48
2021-02-26,0.11294886550314868,ABBV,107.74
2021-03-31,0.18480195863732768,ABBV,108.22
2021-04-30,0.07162182525366574,ABBV,111.5
2021-05-28,0.046363301098796106,ABBV,113.2
2021-06-30,0.10178477336104148,ABBV,112.64
2021-07-30,0.10320797064749603,ABBV,116.3
2021-08-31,0.022539104642998433,ABBV,120.78
2021-09-30,0.11142831514057046,ABBV,107.87
2021-10-29,0.08695286080977875,ABBV,114.67
2021-11-30,0.07825314271821633,ABBV,115.28
2021-12-31,0.022768406029990584,ABBV,135.39999
2022-01-31,0.051644373187210685,ABBV,136.89
2022-02-28,0.224632050067607,ABBV,147.77
2022-03-31,0.02723573503053243,ABBV,162.11
2022-04-29,0.11378125311175044,ABBV,146.88
2022-05-31,0.010570831011495424,ABBV,147.37
2022-06-30,0.03876805457589954,ABBV,153.16
2022-07-29,0.04772493279857434,ABBV,143.50999
2022-08-31,0.05642544028741747,ABBV,134.46001
2022-09-30,0.035249312872348906,ABBV,134.21001
2022-10-31,0.16121431558395113,ABBV,146.39999
2022-11-30,0.22520969788829925,ABBV,161.17999
2022-12-30,0.03790330320900992,ABBV,161.61
2023-01-31,0.028862192980607652,ABBV,147.75
2023-02-28,0.295689466207272,ABBV,153.89999
2023-03-31,0.019631044829937515,ABBV,159.37
2023-04-28,0.2161400176196573,ABBV,151.12
2023-05-31,0.030046986842936017,ABBV,137.96001
2023-06-30,0.024778495550784353,ABBV,134.73
2023-07-31,0.150947073484495,ABBV,149.58
2023-08-31,0.026594879149636284,ABBV,146.96001
2010-01-29,0.022788377136566312,ABT,52.94
2010-02-26,0.03884918174930015,ABT,54.28
2010-03-31,0.02314484847881592,ABT,52.68
2010-04-30,0.09267400117931662,ABT,51.16
2010-05-28,0.5510141157316257,ABT,47.56
2010-06-30,0.1015991250802274,ABT,46.78
2010-07-30,0.10056867450943172,ABT,49.08
2010-08-31,0.10337430782377241,ABT,49.34
2010-09-30,0.15293357972153743,ABT,52.24
2010-10-29,0.06200797720744841,ABT,51.32
2010-11-30,0.08959502022583152,ABT,46.51
2010-12-31,0.0698492065814253,ABT,47.91
2011-01-31,0.0870958518698202,ABT,45.16
2011-02-28,0.08174206335025191,ABT,48.1
2011-03-31,0.08728196928078846,ABT,49.05
2011-04-29,0.08560973239801556,ABT,52.04
2011-05-31,0.043184376089948635,ABT,52.25
2011-06-30,0.023959790915276485,ABT,52.62
2011-07-29,0.0809396478421746,ABT,51.32
2011-08-31,0.059238098709556236,ABT,52.51
2011-09-30,0.03219679242790505,ABT,51.14
2011-10-31,0.055590942265369335,ABT,53.87
2011-11-30,0.07199975955568573,ABT,54.55
2011-12-30,0.04542978816246367,ABT,56.23
2012-01-31,0.0721881357207965,ABT,54.15
2012-02-29,0.042351465026843865,ABT,56.61
2012-03-30,0.3489740262266821,ABT,61.29
2012-04-30,0.15643219246434753,ABT,62.06
2012-05-31,0.041645332014614886,ABT,61.79
2012-06-29,0.03324560514691634,ABT,64.47
2012-07-31,0.20818538345319915,ABT,66.31
2012-08-31,0.11258718293170421,ABT,65.54
2012-09-28,0.09256719701541186,ABT,68.56
2012-10-31,0.18267176524470735,ABT,65.5
2012-11-30,0.03021832936498755,ABT,65.0
2012-12-31,0.09329810782065778,ABT,65.5
2013-01-31,0.05198163531438667,ABT,33.88
2013-02-28,0.02886378920193534,ABT,33.79
2013-03-28,0.08274689416668064,ABT,35.32
2013-04-30,0.051189288989568496,ABT,36.92
2013-05-31,0.05228984817006885,ABT,36.67
2013-06-28,0.028414089272579796,ABT,34.88
2013-07-31,0.1352856277054739,ABT,36.63
2013-08-30,0.0348258969580445,ABT,33.33
2013-09-30,0.06320193479908462,ABT,33.19
2013-10-31,0.09785710027649702,ABT,36.55
2013-11-29,0.04823405179787309,ABT,38.19
2013-12-31,0.38647983056527613,ABT,38.33
2014-01-31,0.07464142038426429,ABT,36.66
2014-02-28,0.03142036568851103,ABT,39.78
2014-03-31,0.2094117391899375,ABT,38.51
2014-04-30,0.14496237572927057,ABT,38.74
2014-05-30,0.23380137422871936,ABT,40.01
2014-06-30,0.32384075661685147,ABT,40.9
2014-07-31,0.17147817825403022,ABT,42.12
2014-08-29,0.07488104350587535,ABT,42.24
2014-09-30,0.12009535234359804,ABT,41.59
2014-10-31,0.24871593355373828,ABT,43.59
2014-11-28,0.2418706519379764,ABT,44.51
2014-12-31,0.07099718042998218,ABT,45.02
2015-01-30,0.08097541218285742,ABT,44.76
2015-02-27,0.04974958685539036,ABT,47.37
2015-03-31,0.040002013444360225,ABT,46.33
2015-04-30,0.08338400422279132,ABT,46.42
2015-05-29,0.03583454700481762,ABT,48.6
2015-06-30,0.01922131101947001,ABT,49.08
2015-07-31,0.12779396632950168,ABT,50.69
2015-08-31,0.2712930830440796,ABT,45.29
2015-09-30,0.04361793059756244,ABT,40.22
2015-10-30,0.06381596860841135,ABT,44.8
2015-11-30,0.227771048361027,ABT,44.92
2015-12-31,0.4007178132232224,ABT,44.91
2016-01-29,0.19647654933776498,ABT,37.85
2016-02-29,-0.0008507509027346066,ABT,38.74
2016-03-31,0.09886562870162635,ABT,41.83
2016-04-29,0.12760258255720017,ABT,38.9
2016-05-31,0.047000069147806946,ABT,39.63
2016-06-30,0.037308474666249765,ABT,39.31
2016-07-29,0.1477675745298596,ABT,44.75
2016-08-31,0.9162671930848556,ABT,42.02
2016-09-30,0.074240894576587,ABT,42.29
2016-10-31,0.12941507213400255,ABT,39.24
2016-11-30,0.20957179489414923,ABT,38.07
2016-12-30,0.05030176977005876,ABT,38.41
2017-01-31,0.12995754716455404,ABT,41.77
2017-02-28,0.040045795162794336,ABT,45.08
2017-03-31,0.06764508825671128,ABT,44.41
2017-04-28,0.2764614971750803,ABT,43.64
2017-05-31,0.0872168708043449,ABT,45.66
2017-06-30,0.10532593520956855,ABT,48.61
2017-07-31,0.3411096326222623,ABT,49.18
2017-08-31,0.07550889940924266,ABT,50.94
2017-09-29,0.10580008866496178,ABT,53.36
2017-10-31,0.3036958615837323,ABT,54.23
2017-11-30,0.43800785365752454,ABT,56.37
2017-12-29,0.055942416208460743,ABT,57.07
2018-01-31,0.6597419084529913,ABT,62.16
2018-02-28,0.09004908505216541,ABT,60.33
2018-03-29,0.01867269690445142,ABT,59.92
2018-04-30,0.2437537270430583,ABT,58.13
2018-05-31,0.06025876745810317,ABT,61.53
2018-06-29,0.2663899471170444,ABT,60.99
2018-07-31,0.2768764472076389,ABT,65.54
2018-08-31,0.44413221414590265,ABT,66.84
2018-09-28,0.2006283821995312,ABT,73.36
2018-10-31,0.10609312825068154,ABT,68.94
2018-11-30,0.056309786454495886,ABT,74.05
2018-12-31,0.8437369709097197,ABT,72.33
2019-01-31,0.33993124350332765,ABT,72.98
2019-02-28,0.01127891079021065,ABT,77.62
2019-03-29,0.1685255751656365,ABT,79.94
2019-04-30,0.22926186601365506,ABT,79.56
2019-05-31,0.030411358988990406,ABT,76.13
2019-06-28,0.06377443567702651,ABT,84.1
2019-07-31,0.6406315185288418,ABT,87.1
2019-08-30,0.5515217637944447,ABT,85.32
2019-09-30,0.130119650082031,ABT,83.67
2019-10-31,0.1319935792524373,ABT,83.61
2019-11-29,0.4003894669029228,ABT,85.45
2019-12-31,0.3160427084123325,ABT,86.86
2020-01-31,0.20040586840133914,ABT,87.14
2020-02-28,0.25038094444150016,ABT,77.03
2020-03-31,-0.004991854929441125,ABT,78.91
2020-04-30,0.07414636186538147,ABT,92.09
2020-05-29,0.09912603939412423,ABT,94.92
2020-06-30,0.04418533265051938,ABT,91.43
2020-07-31,0.09479247069911188,ABT,100.64
2020-08-31,0.08289091362929486,ABT,109.47
2020-09-30,0.07980333191021274,ABT,108.83
2020-10-30,0.2153529429541006,ABT,105.11
2020-11-30,0.3913431818539472,ABT,108.22
2020-12-31,0.0962479314672939,ABT,109.49
2021-01-29,0.2058772355288329,ABT,123.59
2021-02-26,0.06932230990431344,ABT,119.78
2021-03-31,0.07525132663182796,ABT,119.84
2021-04-30,0.2253410684812127,ABT,120.08
2021-05-28,0.00999432670058395,ABT,116.65
2021-06-30,0.056173120623316475,ABT,115.93
2021-07-30,0.08607586744113073,ABT,120.98
2021-08-31,0.013025477633961911,ABT,126.37
2021-09-30,0.030761145125989126,ABT,118.13
2021-10-29,0.19061927967228703,ABT,128.89
2021-11-30,0.32453931799885505,ABT,125.77
2021-12-31,0.03868179570742841,ABT,140.74001
2022-01-31,0.05426924211618374,ABT,127.46
2022-02-28,0.00833442433724555,ABT,120.62
2022-03-31,0.003937336382400174,ABT,118.36
2022-04-29,0.0782496587447751,ABT,113.5
2022-05-31,0.0012874864948260404,ABT,117.46
2022-06-30,0.002492106644798692,ABT,108.65
2022-07-29,0.05270250123193543,ABT,108.84
2022-08-31,0.023635698663560044,ABT,102.65
2022-09-30,0.031836008418571725,ABT,96.76
2022-10-31,0.13264299786621908,ABT,98.94
2022-11-30,0.2730361390351291,ABT,107.58
2022-12-30,0.04866616292332897,ABT,109.79
2023-01-31,0.2577200353080519,ABT,110.55
2023-02-28,0.04826441657718395,ABT,101.72
2023-03-31,-0.016261431329005465,ABT,101.26
2023-04-28,0.14520753527027713,ABT,110.47
2023-05-31,0.0471267316338798,ABT,102.0
2023-06-30,0.01017517590505382,ABT,109.02
2023-07-31,0.16017387159084032,ABT,111.33
2023-08-31,0.02433075478005582,ABT,102.9
2010-01-29,0.10290868733125398,ACN,40.99
2010-02-26,0.48013828526437674,ACN,39.97
2010-03-31,0.19956627432696775,ACN,41.95
2010-04-30,0.24372864012499157,ACN,43.64
2010-05-28,1.8587604061623901,ACN,37.52
2010-06-30,0.07174519624515492,ACN,38.65
2010-07-30,0.1446629454196246,ACN,39.64
2010-08-31,0.35753866610264606,ACN,36.6
2010-09-30,0.17328278016753546,ACN,42.49
2010-10-29,0.06677472182067544,ACN,44.71
2010-11-30,1.166643369031985,ACN,43.32
2010-12-31,0.17974349642518034,ACN,48.49
2011-01-31,0.03542178768788881,ACN,51.47
2011-02-28,0.12763074759581977,ACN,51.48
2011-03-31,0.10086334293077204,ACN,54.97
2011-04-29,0.053148899076946726,ACN,57.13
2011-05-31,0.11145654661533838,ACN,57.39
2011-06-30,0.09346893436620103,ACN,60.42
2011-07-29,0.038357378009199514,ACN,59.14
2011-08-31,0.24424708942751402,ACN,53.59
2011-09-30,0.04594993074396343,ACN,52.68
2011-10-31,0.12803011288958766,ACN,60.26
2011-11-30,0.8386448638398996,ACN,57.93
2011-12-30,0.09486430821074164,ACN,53.23
2012-01-31,0.29817951187031133,ACN,57.34
2012-02-29,0.6681592185642096,ACN,59.54
2012-03-30,0.1347071582794049,ACN,64.5
2012-04-30,0.13688549522621757,ACN,64.95
2012-05-31,0.36597231726993207,ACN,57.1
2012-06-29,0.1406271336594797,ACN,60.09
2012-07-31,0.5910612223050803,ACN,60.3
2012-08-31,0.2170989794452276,ACN,61.6
2012-09-28,0.09009480526547978,ACN,70.03
2012-10-31,0.22249097081687724,ACN,67.41
2012-11-30,0.3030712122619177,ACN,67.92
2012-12-31,0.5971830177710082,ACN,66.5
2013-01-31,0.09766728577284066,ACN,71.89
2013-02-28,0.09311581754022585,ACN,74.36
2013-03-28,0.3031762840640503,ACN,75.97
2013-04-30,0.08151830178658495,ACN,81.44
2013-05-31,0.2312363150505501,ACN,82.11
2013-06-28,0.008877459934354438,ACN,71.96
2013-07-31,0.1225196757320221,ACN,73.81
2013-08-30,0.05241258804349148,ACN,72.25
2013-09-30,0.19679426620738655,ACN,73.64
2013-10-31,0.04860210517778723,ACN,73.5
2013-11-29,0.4907530235446534,ACN,77.47
2013-12-31,0.7520447903787439,ACN,82.22
2014-01-31,0.04939020957050158,ACN,79.88
2014-02-28,0.12862126644837588,ACN,83.35
2014-03-31,0.5654194533153752,ACN,79.72
2014-04-30,0.1539083984923052,ACN,80.22
2014-05-30,0.14514707411532857,ACN,81.45
2014-06-30,0.4859667767152326,ACN,80.84
2014-07-31,0.7666903676376182,ACN,79.28
2014-08-29,0.1548102648145115,ACN,81.06
2014-09-30,0.19637416263595547,ACN,81.32
2014-10-31,0.1873030006576839,ACN,81.12
2014-11-28,0.1894776204656358,ACN,86.33
2014-12-31,1.028594174494626,ACN,89.31
2015-01-30,0.22126518318811517,ACN,84.03
2015-02-27,0.6880869291964958,ACN,90.03
2015-03-31,0.16251902985489972,ACN,93.69
2015-04-30,0.04051881526740476,ACN,92.65
2015-05-29,0.21255518291315909,ACN,96.04
2015-06-30,0.20100609664030042,ACN,96.78
2015-07-31,0.07686163592562373,ACN,103.11
2015-08-31,0.3288160646757416,ACN,94.27
2015-09-30,0.24721899480856102,ACN,98.26
2015-10-30,0.4115263824783731,ACN,107.2
2015-11-30,0.29232300141389767,ACN,107.22
2015-12-31,0.3049613286689883,ACN,104.5
2016-01-29,0.06110631202898171,ACN,105.54
2016-02-29,0.16463835491403708,ACN,100.26
2016-03-31,0.2870078430529238,ACN,115.4
2016-04-29,0.11737872215057428,ACN,112.92
2016-05-31,0.05767489634136533,ACN,118.97
2016-06-30,0.1994831587530895,ACN,113.29
2016-07-29,0.26918444885062465,ACN,112.81
2016-08-31,0.053625637114658266,ACN,115.0
2016-09-30,0.5100633793441092,ACN,122.17
2016-10-31,0.20693892722778895,ACN,116.24
2016-11-30,0.42465954285841084,ACN,119.43
2016-12-30,0.24592468155273367,ACN,117.13
2017-01-31,0.18516886900965004,ACN,113.87
2017-02-28,0.07535707164392444,ACN,122.5
2017-03-31,0.2006650225128388,ACN,119.88
2017-04-28,0.07729722068655748,ACN,121.3
2017-05-31,0.3512562487871167,ACN,124.47
2017-06-30,0.18519023897830666,ACN,123.68
2017-07-31,0.41480328078483036,ACN,128.82001
2017-08-31,0.290876304675263,ACN,130.75999
2017-09-29,0.3229907775296402,ACN,135.07001
2017-10-31,0.2771960416067973,ACN,142.36
2017-11-30,0.9465179672780821,ACN,148.00999
2017-12-29,0.1855714636850046,ACN,153.09
2018-01-31,0.20464308937732506,ACN,160.7
2018-02-28,0.09015516506101004,ACN,161.00999
2018-03-29,0.1262888098674556,ACN,153.5
2018-04-30,0.42452597031255146,ACN,151.2
2018-05-31,0.37813603772315,ACN,155.74001
2018-06-29,0.08527373586755317,ACN,163.59
2018-07-31,0.15919645846261837,ACN,159.33
2018-08-31,0.2574385805553571,ACN,169.07001
2018-09-28,0.6778105555727846,ACN,170.2
2018-10-31,0.07086620849239404,ACN,157.62
2018-11-30,0.1237307349459065,ACN,164.52
2018-12-31,0.25969278860340456,ACN,141.00999
2019-01-31,0.6249642108085764,ACN,153.55
2019-02-28,0.08137270467598512,ACN,161.38
