PERMNO,date,TICKER,PRC
16736,2022-06-30,VST,22.85000
16736,2022-07-29,VST,25.85000
16736,2022-08-31,VST,24.75000
16736,2022-09-30,VST,21.00000
16736,2022-10-31,VST,22.97000
16736,2022-11-30,VST,24.33000
16736,2022-12-30,VST,23.20000
16736,2023-01-31,VST,23.06000
16736,2023-02-28,VST,21.99000
16736,2023-03-31,VST,24.00000
16736,2023-04-28,VST,23.86000
16736,2023-05-31,VST,23.97000
16736,2023-06-30,VST,26.25000
16736,2023-07-31,VST,28.06000
16736,2023-08-31,VST,31.42000
16851,2017-08-31,,
16851,2017-09-29,DWDP,69.23000
16851,2017-10-31,DWDP,72.31000
16851,2017-11-30,DWDP,71.96000
16851,2017-12-29,DWDP,71.22000
16851,2018-01-31,DWDP,75.58000
16851,2018-02-28,DWDP,70.30000
16851,2018-03-29,DWDP,63.71000
16851,2018-04-30,DWDP,63.24000
16851,2018-05-31,DWDP,64.11000
16851,2018-06-29,DWDP,65.92000
16851,2018-07-31,DWDP,68.77000
16851,2018-08-31,DWDP,70.13000
16851,2018-09-28,DWDP,64.31000
16851,2018-10-31,DWDP,53.92000
16851,2018-11-30,DWDP,57.85000
16851,2018-12-31,DWDP,53.48000
16851,2019-01-31,DWDP,53.81000
16851,2019-02-28,DWDP,53.23000
16851,2019-03-29,DWDP,53.31000
16851,2019-04-30,DWDP,38.45000
16851,2019-05-31,DWDP,30.52000
16851,2019-06-28,DD,75.07000
16851,2019-07-31,DD,72.16000
16851,2019-08-30,DD,67.93000
16851,2019-09-30,DD,71.31000
16851,2019-10-31,DD,65.91000
16851,2019-11-29,DD,64.81000
16851,2019-12-31,DD,64.20000
16851,2020-01-31,DD,51.18000
16851,2020-02-28,DD,42.90000
16851,2020-03-31,DD,34.10000
16851,2020-04-30,DD,47.02000
16851,2020-05-29,DD,50.73000
16851,2020-06-30,DD,53.13000
16851,2020-07-31,DD,53.48000
16851,2020-08-31,DD,55.76000
16851,2020-09-30,DD,55.48000
16851,2020-10-30,DD,56.88000
16851,2020-11-30,DD,63.44000
16851,2020-12-31,DD,71.11000
16851,2021-01-29,DD,79.45000
16851,2021-02-26,DD,70.32000
16851,2021-03-31,DD,77.28000
16851,2021-04-30,DD,77.11000
16851,2021-05-28,DD,84.59000
16851,2021-06-30,DD,77.41000
16851,2021-07-30,DD,75.05000
16851,2021-08-31,DD,74.02000
16851,2021-09-30,DD,67.99000
16851,2021-10-29,DD,69.60000
16851,2021-11-30,DD,73.96000
16851,2021-12-31,DD,80.78000
16851,2022-01-31,DD,76.60000
16851,2022-02-28,DD,77.37000
16851,2022-03-31,DD,73.58000
16851,2022-04-29,DD,65.93000
16851,2022-05-31,DD,67.85000
16851,2022-06-30,DD,55.58000
16851,2022-07-29,DD,61.23000
16851,2022-08-31,DD,55.64000
16851,2022-09-30,DD,50.40000
16851,2022-10-31,DD,57.20000
16851,2022-11-30,DD,70.51000
16851,2022-12-30,DD,68.63000
16851,2023-01-31,DD,73.95000
16851,2023-02-28,DD,73.03000
16851,2023-03-31,DD,71.77000
16851,2023-04-28,DD,69.72000
16851,2023-05-31,DD,67.19000
16851,2023-06-30,DD,71.44000
16851,2023-07-31,DD,77.63000
16851,2023-08-31,DD,76.89000
17478,2010-01-29,MHP,35.45000
17478,2010-02-26,MHP,34.20000
17478,2010-03-31,MHP,35.65000
17478,2010-04-30,MHP,33.72000
17478,2010-05-28,MHP,27.80000
17478,2010-06-30,MHP,28.14000
17478,2010-07-30,MHP,30.69000
17478,2010-08-31,MHP,27.65000
17478,2010-09-30,MHP,33.06000
17478,2010-10-29,MHP,37.65000
17478,2010-11-30,MHP,34.49000
17478,2010-12-31,MHP,36.41000
17478,2011-01-31,MHP,38.98000
17478,2011-02-28,MHP,38.68000
17478,2011-03-31,MHP,39.40000
17478,2011-04-29,MHP,40.47000
17478,2011-05-31,MHP,42.47000
17478,2011-06-30,MHP,41.91000
17478,2011-07-29,MHP,41.60000
17478,2011-08-31,MHP,42.11000
17478,2011-09-30,MHP,41.00000
17478,2011-10-31,MHP,42.50000
17478,2011-11-30,MHP,42.70000
17478,2011-12-30,MHP,44.97000
17478,2012-01-31,MHP,46.00000
17478,2012-02-29,MHP,46.54000
17478,2012-03-30,MHP,48.47000
17478,2012-04-30,MHP,49.17000
17478,2012-05-31,MHP,43.38000
17478,2012-06-29,MHP,45.00000
17478,2012-07-31,MHP,46.96000
17478,2012-08-31,MHP,51.20000
17478,2012-09-28,MHP,54.59000
17478,2012-10-31,MHP,55.28000
17478,2012-11-30,MHP,53.11000
17478,2012-12-31,MHP,54.67000
17478,2013-01-31,MHP,57.52000
17478,2013-02-28,MHP,46.55000
17478,2013-03-28,MHP,52.08000
17478,2013-04-30,MHP,54.11000
17478,2013-05-31,MHFI,54.55000
17478,2013-06-28,MHFI,53.19000
17478,2013-07-31,MHFI,61.86000
17478,2013-08-30,MHFI,58.37000
17478,2013-09-30,MHFI,65.59000
17478,2013-10-31,MHFI,69.68000
17478,2013-11-29,MHFI,74.50000
17478,2013-12-31,MHFI,78.20000
17478,2014-01-31,MHFI,76.04000
17478,2014-02-28,MHFI,79.66000
17478,2014-03-31,MHFI,76.30000
17478,2014-04-30,MHFI,73.93000
17478,2014-05-30,MHFI,81.77000
17478,2014-06-30,MHFI,83.03000
17478,2014-07-31,MHFI,80.22000
17478,2014-08-29,MHFI,81.13000
17478,2014-09-30,MHFI,84.45000
17478,2014-10-31,MHFI,90.48000
17478,2014-11-28,MHFI,93.46000
17478,2014-12-31,MHFI,88.98000
17478,2015-01-30,MHFI,89.44000
17478,2015-02-27,MHFI,103.10000
17478,2015-03-31,MHFI,103.40000
17478,2015-04-30,MHFI,104.30000
17478,2015-05-29,MHFI,103.75000
17478,2015-06-30,MHFI,100.45000
17478,2015-07-31,MHFI,101.75000
17478,2015-08-31,MHFI,96.99000
17478,2015-09-30,MHFI,86.50000
17478,2015-10-30,MHFI,92.64000
17478,2015-11-30,MHFI,96.47000
17478,2015-12-31,MHFI,98.58000
17478,2016-01-29,MHFI,85.02000
17478,2016-02-29,MHFI,89.74000
17478,2016-03-31,MHFI,98.98000
17478,2016-04-29,SPGI,106.85000
17478,2016-05-31,SPGI,111.81000
17478,2016-06-30,SPGI,107.26000
17478,2016-07-29,SPGI,122.20000
17478,2016-08-31,SPGI,123.54000
17478,2016-09-30,SPGI,126.56000
17478,2016-10-31,SPGI,121.85000
17478,2016-11-30,SPGI,118.99000
17478,2016-12-30,SPGI,107.54000
17478,2017-01-31,SPGI,120.18000
17478,2017-02-28,SPGI,129.47000
17478,2017-03-31,SPGI,130.74001
17478,2017-04-28,SPGI,134.19000
17478,2017-05-31,SPGI,142.81000
17478,2017-06-30,SPGI,145.99001
17478,2017-07-31,SPGI,153.59000
17478,2017-08-31,SPGI,154.33000
17478,2017-09-29,SPGI,156.31000
17478,2017-10-31,SPGI,156.47000
17478,2017-11-30,SPGI,165.48000
17478,2017-12-29,SPGI,169.39999
17478,2018-01-31,SPGI,181.10001
17478,2018-02-28,SPGI,191.80000
17478,2018-03-29,SPGI,191.06000
17478,2018-04-30,SPGI,188.60001
17478,2018-05-31,SPGI,197.50000
17478,2018-06-29,SPGI,203.89000
17478,2018-07-31,SPGI,200.44000
17478,2018-08-31,SPGI,207.05000
17478,2018-09-28,SPGI,195.39000
17478,2018-10-31,SPGI,182.32001
17478,2018-11-30,SPGI,182.86000
17478,2018-12-31,SPGI,169.94000
17478,2019-01-31,SPGI,191.64999
17478,2019-02-28,SPGI,200.37000
17478,2019-03-29,SPGI,210.55000
17478,2019-04-30,SPGI,220.66000
17478,2019-05-31,SPGI,213.88000
17478,2019-06-28,SPGI,227.78999
17478,2019-07-31,SPGI,244.95000
17478,2019-08-30,SPGI,260.19000
17478,2019-09-30,SPGI,244.98000
17478,2019-10-31,SPGI,257.98999
17478,2019-11-29,SPGI,264.64999
17478,2019-12-31,SPGI,273.04999
17478,2020-01-31,SPGI,293.73001
17478,2020-02-28,SPGI,265.91000
17478,2020-03-31,SPGI,245.05000
17478,2020-04-30,SPGI,292.88000
17478,2020-05-29,SPGI,325.01999
17478,2020-06-30,SPGI,329.48001
17478,2020-07-31,SPGI,350.25000
17478,2020-08-31,SPGI,366.42001
17478,2020-09-30,SPGI,360.60001
17478,2020-10-30,SPGI,322.73001
17478,2020-11-30,SPGI,351.78000
17478,2020-12-31,SPGI,328.73001
17478,2021-01-29,SPGI,317.00000
17478,2021-02-26,SPGI,329.35999
17478,2021-03-31,SPGI,352.87000
17478,2021-04-30,SPGI,390.39001
17478,2021-05-28,SPGI,379.47000
17478,2021-06-30,SPGI,410.45001
17478,2021-07-30,SPGI,428.72000
17478,2021-08-31,SPGI,443.82001
17478,2021-09-30,SPGI,424.89001
17478,2021-10-29,SPGI,474.16000
17478,2021-11-30,SPGI,455.73001
17478,2021-12-31,SPGI,471.92999
17478,2022-01-31,SPGI,415.22000
17478,2022-02-28,SPGI,375.70001
17478,2022-03-31,SPGI,410.17999
17478,2022-04-29,SPGI,376.50000
17478,2022-05-31,SPGI,349.48001
17478,2022-06-30,SPGI,337.06000
17478,2022-07-29,SPGI,376.92999
17478,2022-08-31,SPGI,352.17999
17478,2022-09-30,SPGI,305.35001
17478,2022-10-31,SPGI,321.25000
17478,2022-11-30,SPGI,352.79999
17478,2022-12-30,SPGI,334.94000
17478,2023-01-31,SPGI,374.94000
17478,2023-02-28,SPGI,341.20001
17478,2023-03-31,SPGI,344.76999
17478,2023-04-28,SPGI,362.57999
17478,2023-05-31,SPGI,367.42999
17478,2023-06-30,SPGI,400.89001
17478,2023-07-31,SPGI,394.51001
17478,2023-08-31,SPGI,390.85999
17750,2010-01-29,KMB,59.39000
17750,2010-02-26,KMB,60.74000
17750,2010-03-31,KMB,62.88000
17750,2010-04-30,KMB,61.26000
17750,2010-05-28,KMB,60.70000
17750,2010-06-30,KMB,60.63000
17750,2010-07-30,KMB,64.12000
17750,2010-08-31,KMB,64.40000
17750,2010-09-30,KMB,65.05000
17750,2010-10-29,KMB,63.34000
17750,2010-11-30,KMB,61.89000
17750,2010-12-31,KMB,63.04000
17750,2011-01-31,KMB,64.73000
17750,2011-02-28,KMB,65.90000
17750,2011-03-31,KMB,65.27000
17750,2011-04-29,KMB,66.06000
17750,2011-05-31,KMB,68.30000
17750,2011-06-30,KMB,66.56000
17750,2011-07-29,KMB,65.36000
17750,2011-08-31,KMB,69.16000
17750,2011-09-30,KMB,71.01000
17750,2011-10-31,KMB,69.71000
17750,2011-11-30,KMB,71.47000
17750,2011-12-30,KMB,73.56000
17750,2012-01-31,KMB,71.56000
17750,2012-02-29,KMB,72.88000
17750,2012-03-30,KMB,73.89000
17750,2012-04-30,KMB,78.47000
17750,2012-05-31,KMB,79.35000
17750,2012-06-29,KMB,83.77000
17750,2012-07-31,KMB,86.91000
17750,2012-08-31,KMB,83.60000
17750,2012-09-28,KMB,85.78000
17750,2012-10-31,KMB,83.45000
17750,2012-11-30,KMB,85.72000
17750,2012-12-31,KMB,84.43000
17750,2013-01-31,KMB,89.51000
17750,2013-02-28,KMB,94.28000
17750,2013-03-28,KMB,97.98000
17750,2013-04-30,KMB,103.19000
17750,2013-05-31,KMB,96.83000
17750,2013-06-28,KMB,97.14000
17750,2013-07-31,KMB,98.80000
17750,2013-08-30,KMB,93.48000
17750,2013-09-30,KMB,94.22000
17750,2013-10-31,KMB,108.00000
17750,2013-11-29,KMB,109.16000
17750,2013-12-31,KMB,104.46000
17750,2014-01-31,KMB,109.37000
17750,2014-02-28,KMB,110.35000
17750,2014-03-31,KMB,110.25000
17750,2014-04-30,KMB,112.25000
17750,2014-05-30,KMB,112.35000
17750,2014-06-30,KMB,111.22000
17750,2014-07-31,KMB,103.87000
17750,2014-08-29,KMB,108.00000
17750,2014-09-30,KMB,107.57000
17750,2014-10-31,KMB,114.27000
17750,2014-11-28,KMB,116.59000
17750,2014-12-31,KMB,115.54000
17750,2015-01-30,KMB,107.96000
17750,2015-02-27,KMB,109.66000
17750,2015-03-31,KMB,107.11000
17750,2015-04-30,KMB,109.69000
17750,2015-05-29,KMB,108.86000
17750,2015-06-30,KMB,105.97000
17750,2015-07-31,KMB,114.97000
17750,2015-08-31,KMB,106.53000
17750,2015-09-30,KMB,109.04000
17750,2015-10-30,KMB,119.71000
17750,2015-11-30,KMB,119.15000
17750,2015-12-31,KMB,127.30000
17750,2016-01-29,KMB,128.42000
17750,2016-02-29,KMB,130.30000
17750,2016-03-31,KMB,134.50999
17750,2016-04-29,KMB,125.19000
17750,2016-05-31,KMB,127.04000
17750,2016-06-30,KMB,137.48000
17750,2016-07-29,KMB,129.55000
17750,2016-08-31,KMB,128.06000
17750,2016-09-30,KMB,126.14000
17750,2016-10-31,KMB,114.41000
17750,2016-11-30,KMB,115.61000
17750,2016-12-30,KMB,114.12000
17750,2017-01-31,KMB,121.13000
17750,2017-02-28,KMB,132.55000
17750,2017-03-31,KMB,131.63000
17750,2017-04-28,KMB,129.75000
17750,2017-05-31,KMB,129.73000
17750,2017-06-30,KMB,129.11000
17750,2017-07-31,KMB,123.16000
17750,2017-08-31,KMB,123.29000
17750,2017-09-29,KMB,117.68000
17750,2017-10-31,KMB,112.51000
17750,2017-11-30,KMB,119.76000
